from, to, demand
34, 167, 260
34, 168, 310
34, 169, 440
34, 170, 260
34, 171, 440
34, 172, 305
34, 173, 505
34, 174, 465
34, 175, 450
34, 176, 435
34, 177, 420
34, 178, 215
34, 179, 215
34, 180, 205
34, 181, 240
34, 182, 210
34, 183, 195
34, 184, 180
34, 185, 505
34, 186, 435
34, 187, 310
34, 188, 330
34, 189, 310
34, 190, 450
34, 191, 450
35, 1, 380
35, 2, 400
35, 3, 400
35, 4, 430
35, 5, 475
35, 6, 475
35, 7, 415
35, 8, 490
35, 9, 500
35, 10, 450
35, 11, 440
35, 12, 410
35, 13, 420
35, 14, 345
35, 15, 365
35, 16, 385
35, 17, 370
35, 18, 295
35, 19, 390
35, 20, 430
35, 21, 500
35, 22, 520
35, 23, 490
35, 24, 490
35, 25, 475
35, 26, 415
35, 27, 425
35, 28, 425
35, 29, 405
35, 30, 490
35, 31, 520
35, 32, 420
35, 33, 435
35, 34, 460
35, 36, 355
35, 37, 330
35, 38, 280
35, 39, 275
35, 40, 235
35, 41, 445
35, 42, 410
35, 43, 190
35, 44, 200
35, 45, 215
35, 46, 340
35, 47, 355
35, 48, 395
35, 49, 455
35, 50, 425
35, 51, 430
35, 52, 425
35, 53, 430
35, 54, 405
35, 55, 430
35, 56, 510
35, 57, 250
35, 58, 415
35, 59, 390
35, 60, 370
35, 61, 330
35, 62, 300
35, 63, 290
35, 64, 265
35, 65, 245
35, 66, 405
35, 67, 525
35, 68, 435
35, 69, 505
35, 70, 395
35, 71, 505
35, 72, 485
35, 73, 340
35, 74, 330
35, 75, 280
35, 76, 270
35, 77, 325
35, 78, 335
35, 79, 360
35, 80, 380
35, 81, 420
35, 82, 430
35, 83, 495
35, 84, 390
35, 85, 380
35, 86, 380
35, 87, 360
35, 88, 395
35, 89, 370
35, 90, 350
35, 91, 380
35, 92, 415
35, 93, 375
35, 94, 400
35, 95, 415
35, 96, 440
35, 97, 265
35, 98, 220
35, 99, 230
35, 100, 240
35, 101, 320
35, 102, 340
35, 103, 345
35, 104, 330
35, 105, 420
35, 106, 230
35, 107, 210
35, 108, 120
35, 109, 125
35, 110, 360
35, 111, 435
35, 112, 235
35, 113, 265
35, 114, 235
35, 115, 380
35, 116, 425
35, 117, 425
35, 118, 275
35, 119, 230
35, 120, 445
35, 121, 500
35, 122, 360
35, 123, 350
35, 124, 375
35, 125, 345
35, 126, 370
35, 127, 295
35, 128, 320
35, 129, 300
35, 130, 440
35, 131, 445
35, 132, 400
35, 133, 265
35, 134, 285
35, 135, 460
35, 136, 510
35, 137, 465
35, 138, 390
35, 139, 365
35, 140, 345
35, 141, 340
35, 142, 330
35, 143, 340
35, 144, 355
35, 145, 425
35, 146, 385
35, 147, 345
35, 148, 320
35, 149, 310
35, 150, 415
35, 151, 515
35, 152, 365
35, 153, 405
35, 154, 345
35, 155, 405
35, 156, 505
35, 157, 495
35, 158, 470
35, 159, 455
35, 160, 445
35, 161, 430
35, 162, 410
35, 163, 395
35, 164, 390
35, 165, 370
35, 166, 265
35, 167, 270
35, 168, 325
35, 169, 425
35, 170, 255
35, 171, 435
35, 172, 325
35, 173, 495
35, 174, 470
35, 175, 455
35, 176, 445
35, 177, 430
35, 178, 230
35, 179, 200
35, 180, 190
35, 181, 200
35, 182, 175
35, 183, 165
35, 184, 145
35, 185, 495
35, 186, 435
35, 187, 275
35, 188, 285
35, 189, 255
35, 190, 475
35, 191, 475
36, 1, 385
36, 2, 400
36, 3, 400
36, 4, 425
36, 5, 465
36, 6, 465
36, 7, 425
36, 8, 475
36, 9, 480
36, 10, 450
36, 11, 440
36, 12, 410
36, 13, 425
36, 14, 365
36, 15, 370
36, 16, 375
36, 17, 370
36, 18, 255
36, 19, 390
36, 20, 395
36, 21, 450
36, 22, 465
36, 23, 475
36, 24, 465
36, 25, 460
36, 26, 420
36, 27, 425
36, 28, 420
36, 29, 405
36, 30, 475
36, 31, 495
36, 32, 420
36, 33, 415
36, 34, 380
36, 35, 355
36, 37, 240
36, 38, 245
36, 39, 190
36, 40, 165
36, 41, 415
36, 42, 410
36, 43, 230
36, 44, 240
36, 45, 250
36, 46, 335
36, 47, 350
36, 48, 415
36, 49, 430
36, 50, 415
36, 51, 430
36, 52, 425
36, 53, 415
36, 54, 390
36, 55, 370
36, 56, 460
36, 57, 180
36, 58, 400
36, 59, 520
36, 60, 420
36, 61, 350
36, 62, 315
36, 63, 295
36, 64, 265
36, 65, 245
36, 66, 390
36, 67, 480
36, 68, 395
36, 69, 455
36, 70, 385
36, 71, 450
36, 72, 445
36, 73, 220
36, 74, 225
36, 75, 245
36, 76, 240
36, 77, 330
36, 78, 340
36, 79, 360
36, 80, 385
36, 81, 220
36, 82, 235
36, 83, 410
36, 84, 380
36, 85, 370
36, 86, 375
36, 87, 365
36, 88, 390
36, 89, 375
36, 90, 350
36, 91, 370
36, 92, 370
36, 93, 375
36, 94, 385
36, 95, 400
36, 96, 440
36, 97, 265
36, 98, 175
36, 99, 185
36, 100, 200
36, 101, 330
36, 102, 350
36, 103, 355
36, 104, 295
36, 105, 370
36, 106, 240
36, 107, 120
36, 108, 110
36, 109, 115
36, 110, 360
36, 111, 330
36, 112, 205
36, 113, 215
36, 114, 170
36, 115, 370
36, 116, 425
36, 117, 425
36, 118, 325
36, 119, 195
36, 120, 410
36, 121, 440
36, 122, 365
36, 123, 360
36, 124, 380
36, 125, 340
36, 126, 375
36, 127, 305
36, 128, 325
36, 129, 310
36, 130, 440
36, 131, 435
36, 132, 395
36, 133, 275
36, 134, 295
36, 135, 445
36, 136, 465
36, 137, 450
36, 138, 385
36, 139, 360
36, 140, 340
36, 141, 335
36, 142, 330
36, 143, 340
36, 144, 355
36, 145, 275
36, 146, 255
36, 147, 240
36, 148, 235
36, 149, 310
36, 150, 410
36, 151, 495
36, 152, 250
36, 153, 380
36, 154, 350
36, 155, 395
36, 156, 480
36, 157, 470
36, 158, 445
36, 159, 435
36, 160, 425
36, 161, 410
36, 162, 395
36, 163, 380
36, 164, 375
36, 165, 360
36, 166, 260
36, 167, 270
36, 168, 335
36, 169, 425
36, 170, 280
36, 171, 420
36, 172, 280
36, 173, 470
36, 174, 445
36, 175, 435
36, 176, 425
36, 177, 410
36, 178, 235
36, 179, 235
36, 180, 220
36, 181, 195
36, 182, 165
36, 183, 155
36, 184, 140
36, 185, 475
36, 186, 420
36, 187, 280
36, 188, 330
36, 189, 280
36, 190, 440
36, 191, 440
37, 1, 385
37, 2, 395
37, 3, 395
37, 4, 420
37, 5, 455
37, 6, 455
37, 7, 410
37, 8, 460
37, 9, 465
37, 10, 440
37, 11, 425
37, 12, 395
37, 13, 420
37, 14, 360
37, 15, 365
37, 16, 365
37, 17, 360
37, 18, 250
37, 19, 375
37, 20, 375
37, 21, 430
37, 22, 450
37, 23, 455
37, 24, 450
37, 25, 455
37, 26, 415
37, 27, 420
37, 28, 415
37, 29, 405
37, 30, 465
37, 31, 480
37, 32, 405
37, 33, 405
37, 34, 370
37, 35, 330
37, 36, 240
37, 38, 250
37, 39, 190
37, 40, 145
37, 41, 400
37, 42, 405
37, 43, 235
37, 44, 245
37, 45, 255
37, 46, 330
37, 47, 345
37, 48, 405
37, 49, 425
37, 50, 405
37, 51, 425
37, 52, 415
37, 53, 410
37, 54, 390
37, 55, 360
37, 56, 450
37, 57, 150
37, 58, 380
37, 59, 415
37, 60, 365
37, 61, 335
37, 62, 310
37, 63, 290
37, 64, 265
37, 65, 245
37, 66, 390
37, 67, 460
37, 68, 380
37, 69, 435
37, 70, 370
37, 71, 435
37, 72, 430
37, 73, 215
37, 74, 220
37, 75, 245
37, 76, 235
37, 77, 330
37, 78, 340
37, 79, 360
37, 80, 380
37, 81, 210
37, 82, 235
37, 83, 340
37, 84, 330
37, 85, 365
37, 86, 370
37, 87, 360
37, 88, 380
37, 89, 365
37, 90, 345
37, 91, 370
37, 92, 355
37, 93, 365
37, 94, 375
37, 95, 390
37, 96, 430
37, 97, 270
37, 98, 180
37, 99, 195
37, 100, 205
37, 101, 330
37, 102, 345
37, 103, 355
37, 104, 300
37, 105, 295
37, 106, 245
37, 107, 125
37, 108, 115
37, 109, 120
37, 110, 350
37, 111, 245
37, 112, 195
37, 113, 195
37, 114, 150
37, 115, 370
37, 116, 410
37, 117, 420
37, 118, 280
37, 119, 195
37, 120, 395
37, 121, 425
37, 122, 365
37, 123, 360
37, 124, 380
37, 125, 340
37, 126, 375
37, 127, 305
37, 128, 325
37, 129, 305
37, 130, 425
37, 131, 425
37, 132, 385
37, 133, 275
37, 134, 290
37, 135, 430
37, 136, 445
37, 137, 435
37, 138, 380
37, 139, 355
37, 140, 340
37, 141, 330
37, 142, 325
37, 143, 335
37, 144, 350
37, 145, 275
37, 146, 255
37, 147, 235
37, 148, 230
37, 149, 305
37, 150, 400
37, 151, 485
37, 152, 245
37, 153, 370
37, 154, 345
37, 155, 390
37, 156, 470
37, 157, 460
37, 158, 440
37, 159, 430
37, 160, 420
37, 161, 405
37, 162, 390
37, 163, 375
37, 164, 370
37, 165, 355
37, 166, 260
37, 167, 270
37, 168, 330
37, 169, 415
37, 170, 285
37, 171, 410
37, 172, 280
37, 173, 460
37, 174, 440
37, 175, 430
37, 176, 420
37, 177, 405
37, 178, 235
37, 179, 235
37, 180, 220
37, 181, 200
37, 182, 175
37, 183, 165
37, 184, 145
37, 185, 455
37, 186, 415
37, 187, 280
37, 188, 310
37, 189, 275
37, 190, 425
37, 191, 425
38, 1, 360
38, 2, 365
38, 3, 365
38, 4, 375
38, 5, 440
38, 6, 365
38, 7, 370
38, 8, 405
38, 9, 445
38, 10, 430
38, 11, 420
38, 12, 380
38, 13, 410
38, 14, 350
38, 15, 360
38, 16, 360
38, 17, 355
38, 18, 250
38, 19, 365
38, 20, 365
38, 21, 415
38, 22, 365
38, 23, 390
38, 24, 385
38, 25, 365
38, 26, 380
38, 27, 380
38, 28, 335
38, 29, 370
38, 30, 320
38, 31, 435
38, 32, 395
38, 33, 390
38, 34, 355
38, 35, 280
38, 36, 245
38, 37, 250
38, 39, 130
38, 40, 100
38, 41, 385
38, 42, 375
38, 43, 235
38, 44, 245
38, 45, 255
38, 46, 330
38, 47, 340
38, 48, 395
38, 49, 410
38, 50, 390
38, 51, 415
38, 52, 405
38, 53, 400
38, 54, 375
38, 55, 335
38, 56, 430
38, 57, 95
38, 58, 365
38, 59, 360
38, 60, 350
38, 61, 325
38, 62, 305
38, 63, 290
38, 64, 265
38, 65, 250
38, 66, 375
38, 67, 440
38, 68, 370
38, 69, 415
38, 70, 360
38, 71, 415
38, 72, 325
38, 73, 200
38, 74, 210
38, 75, 230
38, 76, 225
38, 77, 310
38, 78, 320
38, 79, 355
38, 80, 355
38, 81, 195
38, 82, 230
38, 83, 345
38, 84, 360
38, 85, 360
38, 86, 360
38, 87, 310
38, 88, 330
38, 89, 315
38, 90, 335
38, 91, 325
38, 92, 345
38, 93, 355
38, 94, 360
38, 95, 380
38, 96, 415
38, 97, 270
38, 98, 190
38, 99, 200
38, 100, 210
38, 101, 290
38, 102, 305
38, 103, 310
38, 104, 295
38, 105, 300
38, 106, 250
38, 107, 135
38, 108, 125
38, 109, 125
38, 110, 365
38, 111, 250
38, 112, 165
38, 113, 135
38, 114, 110
38, 115, 335
38, 116, 400
38, 117, 410
38, 118, 270
38, 119, 200
38, 120, 380
38, 121, 330
38, 122, 320
38, 123, 315
38, 124, 330
38, 125, 305
38, 126, 325
38, 127, 285
38, 128, 305
38, 129, 290
38, 130, 415
38, 131, 375
38, 132, 345
38, 133, 275
38, 134, 295
38, 135, 380
38, 136, 420
38, 137, 420
38, 138, 340
38, 139, 350
38, 140, 335
38, 141, 330
38, 142, 325
38, 143, 335
38, 144, 345
38, 145, 265
38, 146, 245
38, 147, 230
38, 148, 225
38, 149, 310
38, 150, 355
38, 151, 470
38, 152, 240
38, 153, 365
38, 154, 325
38, 155, 350
38, 156, 415
38, 157, 415
38, 158, 400
38, 159, 395
38, 160, 385
38, 161, 375
38, 162, 365
38, 163, 355
38, 164, 350
38, 165, 335
38, 166, 265
38, 167, 270
38, 168, 330
38, 169, 405
38, 170, 285
38, 171, 405
38, 172, 280
38, 173, 415
38, 174, 400
38, 175, 395
38, 176, 385
38, 177, 375
38, 178, 240
38, 179, 235
38, 180, 225
38, 181, 215
38, 182, 185
38, 183, 170
38, 184, 155
38, 185, 440
38, 186, 405
38, 187, 280
38, 188, 305
38, 189, 280
38, 190, 355
38, 191, 355
39, 1, 335
39, 2, 340
39, 3, 335
39, 4, 350
39, 5, 410
39, 6, 370
39, 7, 295
39, 8, 360
39, 9, 360
39, 10, 380
39, 11, 365
39, 12, 340
39, 13, 370
39, 14, 340
39, 15, 345
39, 16, 345
39, 17, 340
39, 18, 240
39, 19, 345
39, 20, 345
39, 21, 340
39, 22, 295
39, 23, 330
39, 24, 335
39, 25, 370
39, 26, 330
39, 27, 335
39, 28, 340
39, 29, 380
39, 30, 325
39, 31, 400
39, 32, 350
39, 33, 355
39, 34, 335
39, 35, 275
39, 36, 190
39, 37, 190
39, 38, 130
39, 40, 85
39, 41, 365
39, 42, 325
39, 43, 235
39, 44, 245
39, 45, 255
39, 46, 320
39, 47, 335
39, 48, 285
39, 49, 300
39, 50, 280
39, 51, 335
39, 52, 325
39, 53, 295
39, 54, 250
39, 55, 260
39, 56, 275
39, 57, 55
39, 58, 345
39, 59, 320
39, 60, 320
39, 61, 310
39, 62, 295
39, 63, 285
39, 64, 265
39, 65, 250
39, 66, 245
39, 67, 330
39, 68, 275
39, 69, 300
39, 70, 295
39, 71, 290
39, 72, 255
39, 73, 195
39, 74, 210
39, 75, 235
39, 76, 225
39, 77, 270
39, 78, 280
39, 79, 290
39, 80, 305
39, 81, 200
39, 82, 230
39, 83, 365
39, 84, 375
39, 85, 240
39, 86, 245
39, 87, 320
39, 88, 340
39, 89, 325
39, 90, 295
39, 91, 240
39, 92, 330
39, 93, 345
39, 94, 345
39, 95, 360
39, 96, 375
39, 97, 265
39, 98, 190
39, 99, 200
39, 100, 210
39, 101, 290
39, 102, 305
39, 103, 310
39, 104, 280
39, 105, 285
39, 106, 245
39, 107, 140
39, 108, 130
39, 109, 130
39, 110, 350
39, 111, 255
39, 112, 195
39, 113, 225
39, 114, 120
39, 115, 310
39, 116, 355
39, 117, 330
39, 118, 255
39, 119, 205
39, 120, 300
39, 121, 225
39, 122, 315
39, 123, 315
39, 124, 330
39, 125, 255
39, 126, 325
39, 127, 180
39, 128, 265
39, 129, 210
39, 130, 365
39, 131, 355
39, 132, 330
39, 133, 270
39, 134, 285
39, 135, 365
39, 136, 305
39, 137, 370
39, 138, 325
39, 139, 340
39, 140, 330
39, 141, 320
39, 142, 320
39, 143, 325
39, 144, 335
39, 145, 275
39, 146, 250
39, 147, 225
39, 148, 225
39, 149, 265
39, 150, 340
39, 151, 365
39, 152, 240
39, 153, 345
39, 154, 295
39, 155, 265
39, 156, 375
39, 157, 375
39, 158, 365
39, 159, 360
39, 160, 350
39, 161, 345
39, 162, 335
39, 163, 325
39, 164, 320
39, 165, 310
39, 166, 230
39, 167, 235
39, 168, 325
39, 169, 350
39, 170, 285
39, 171, 345
39, 172, 280
39, 173, 375
39, 174, 365
39, 175, 360
39, 176, 350
39, 177, 340
39, 178, 210
39, 179, 240
39, 180, 225
39, 181, 215
39, 182, 190
39, 183, 180
39, 184, 165
39, 185, 370
39, 186, 345
39, 187, 280
39, 188, 290
39, 189, 280
39, 190, 300
39, 191, 300
40, 1, 375
40, 2, 390
40, 3, 385
40, 4, 405
40, 5, 435
40, 6, 435
40, 7, 360
40, 8, 445
40, 9, 445
40, 10, 455
40, 11, 405
40, 12, 390
40, 13, 415
40, 14, 420
40, 15, 355
40, 16, 355
40, 17, 305
40, 18, 280
40, 19, 305
40, 20, 305
40, 21, 445
40, 22, 415
40, 23, 430
40, 24, 425
40, 25, 430
40, 26, 375
40, 27, 380
40, 28, 375
40, 29, 345
40, 30, 380
40, 31, 475
40, 32, 390
40, 33, 395
40, 34, 385
40, 35, 235
40, 36, 165
40, 37, 145
40, 38, 100
40, 39, 85
40, 41, 350
40, 42, 365
40, 43, 275
40, 44, 285
40, 45, 295
40, 46, 325
40, 47, 330
40, 48, 350
40, 49, 365
40, 50, 355
40, 51, 380
40, 52, 375
40, 53, 360
40, 54, 325
40, 55, 350
40, 56, 385
40, 57, 130
40, 58, 400
40, 59, 245
40, 60, 260
40, 61, 255
40, 62, 255
40, 63, 250
40, 64, 235
40, 65, 225
40, 66, 325
40, 67, 440
40, 68, 390
40, 69, 415
40, 70, 370
40, 71, 410
40, 72, 370
40, 73, 200
40, 74, 300
40, 75, 320
40, 76, 305
40, 77, 300
40, 78, 310
40, 79, 325
40, 80, 345
40, 81, 210
40, 82, 250
40, 83, 375
40, 84, 280
40, 85, 310
40, 86, 310
40, 87, 315
40, 88, 365
40, 89, 350
40, 90, 335
40, 91, 310
40, 92, 360
40, 93, 315
40, 94, 305
40, 95, 360
40, 96, 415
40, 97, 275
40, 98, 255
40, 99, 255
40, 100, 260
40, 101, 320
40, 102, 340
40, 103, 345
40, 104, 235
40, 105, 235
40, 106, 225
40, 107, 135
40, 108, 125
40, 109, 125
40, 110, 265
40, 111, 270
40, 112, 105
40, 113, 185
40, 114, 260
40, 115, 325
40, 116, 400
40, 117, 375
40, 118, 200
40, 119, 260
40, 120, 375
40, 121, 360
40, 122, 355
40, 123, 350
40, 124, 370
40, 125, 265
40, 126, 365
40, 127, 205
40, 128, 295
40, 129, 215
40, 130, 410
40, 131, 415
40, 132, 380
40, 133, 340
40, 134, 295
40, 135, 440
40, 136, 415
40, 137, 440
40, 138, 370
40, 139, 340
40, 140, 330
40, 141, 325
40, 142, 320
40, 143, 330
40, 144, 335
40, 145, 355
40, 146, 295
40, 147, 255
40, 148, 245
40, 149, 300
40, 150, 395
40, 151, 430
40, 152, 290
40, 153, 380
40, 154, 265
40, 155, 335
40, 156, 460
40, 157, 450
40, 158, 430
40, 159, 425
40, 160, 410
40, 161, 395
40, 162, 385
40, 163, 370
40, 164, 365
40, 165, 350
40, 166, 260
40, 167, 265
40, 168, 325
40, 169, 395
40, 170, 295
40, 171, 405
40, 172, 320
40, 173, 455
40, 174, 430
40, 175, 425
40, 176, 410
40, 177, 395
40, 178, 230
40, 179, 255
40, 180, 245
40, 181, 205
40, 182, 185
40, 183, 175
40, 184, 160
40, 185, 450
40, 186, 405
40, 187, 320
40, 188, 245
40, 189, 245
40, 190, 405
40, 191, 405
41, 1, 445
41, 2, 405
41, 3, 405
41, 4, 465
41, 5, 520
41, 6, 535
41, 7, 470
41, 8, 490
41, 9, 505
41, 10, 480
41, 11, 465
41, 12, 415
41, 13, 460
41, 14, 470
41, 15, 345
41, 16, 345
41, 17, 295
41, 18, 265
41, 19, 365
41, 20, 370
41, 21, 440
41, 22, 490
41, 23, 505
41, 24, 485
41, 25, 535
41, 26, 445
41, 27, 460
41, 28, 455
41, 29, 470
41, 30, 490
41, 31, 545
41, 32, 475
41, 33, 450
41, 34, 475
41, 35, 445
41, 36, 415
41, 37, 400
41, 38, 385
41, 39, 365
41, 40, 350
41, 42, 455
41, 43, 230
41, 44, 245
41, 45, 255
41, 46, 295
41, 47, 310
41, 48, 410
41, 49, 435
41, 50, 420
41, 51, 430
41, 52, 420
41, 53, 415
41, 54, 395
41, 55, 350
41, 56, 435
41, 57, 340
41, 58, 430
41, 59, 430
41, 60, 415
41, 61, 395
41, 62, 370
41, 63, 360
41, 64, 340
41, 65, 325
41, 66, 395
41, 67, 545
41, 68, 375
41, 69, 550
41, 70, 375
41, 71, 500
41, 72, 500
41, 73, 395
41, 74, 420
41, 75, 390
41, 76, 365
41, 77, 325
41, 78, 330
41, 79, 350
41, 80, 375
41, 81, 390
41, 82, 370
41, 83, 380
41, 84, 370
41, 85, 360
41, 86, 370
41, 87, 355
41, 88, 375
41, 89, 350
41, 90, 325
41, 91, 370
41, 92, 405
41, 93, 375
41, 94, 305
41, 95, 360
41, 96, 480
41, 97, 240
41, 98, 245
41, 99, 250
41, 100, 265
41, 101, 315
41, 102, 340
41, 103, 345
41, 104, 440
41, 105, 445
41, 106, 200
41, 107, 195
41, 108, 200
41, 109, 195
41, 110, 345
41, 111, 370
41, 112, 355
41, 113, 335
41, 114, 345
41, 115, 355
41, 116, 465
41, 117, 460
41, 118, 405
41, 119, 205
41, 120, 365
41, 121, 445
41, 122, 355
41, 123, 350
41, 124, 425
41, 125, 410
41, 126, 370
41, 127, 300
41, 128, 320
41, 129, 300
41, 130, 485
41, 131, 450
41, 132, 400
41, 133, 250
41, 134, 265
41, 135, 480
41, 136, 500
41, 137, 485
41, 138, 390
41, 139, 320
41, 140, 305
41, 141, 300
41, 142, 295
41, 143, 300
41, 144, 315
41, 145, 390
41, 146, 355
41, 147, 320
41, 148, 300
41, 149, 285
41, 150, 420
41, 151, 540
41, 152, 335
41, 153, 380
41, 154, 335
41, 155, 400
41, 156, 540
41, 157, 520
41, 158, 480
41, 159, 465
41, 160, 450
41, 161, 430
41, 162, 405
41, 163, 395
41, 164, 390
41, 165, 365
41, 166, 240
41, 167, 245
41, 168, 300
41, 169, 480
41, 170, 260
41, 171, 430
41, 172, 310
41, 173, 520
41, 174, 480
41, 175, 460
41, 176, 450
41, 177, 425
41, 178, 210
41, 179, 215
41, 180, 205
41, 181, 270
41, 182, 240
41, 183, 225
41, 184, 205
41, 185, 510
41, 186, 425
41, 187, 315
41, 188, 375
41, 189, 350
41, 190, 480
41, 191, 480
42, 1, 290
42, 2, 295
42, 3, 285
42, 4, 360
42, 5, 415
42, 6, 360
42, 7, 370
42, 8, 395
42, 9, 405
42, 10, 415
42, 11, 430
42, 12, 380
42, 13, 435
42, 14, 440
42, 15, 420
42, 16, 400
42, 17, 395
42, 18, 365
42, 19, 410
42, 20, 415
42, 21, 410
42, 22, 385
42, 23, 390
42, 24, 415
42, 25, 360
42, 26, 435
42, 27, 265
42, 28, 360
42, 29, 340
42, 30, 370
42, 31, 350
42, 32, 440
42, 33, 430
42, 34, 400
42, 35, 410
42, 36, 410
42, 37, 405
42, 38, 375
42, 39, 325
42, 40, 365
42, 41, 455
42, 43, 350
42, 44, 360
42, 45, 370
42, 46, 385
42, 47, 395
42, 48, 345
42, 49, 340
42, 50, 365
42, 51, 310
42, 52, 335
42, 53, 345
42, 54, 395
42, 55, 390
42, 56, 375
42, 57, 355
42, 58, 400
42, 59, 415
42, 60, 410
42, 61, 400
42, 62, 390
42, 63, 385
42, 64, 370
42, 65, 365
42, 66, 395
42, 67, 370
42, 68, 405
42, 69, 395
42, 70, 415
42, 71, 395
42, 72, 370
42, 73, 330
42, 74, 375
42, 75, 360
42, 76, 345
42, 77, 115
42, 78, 125
42, 79, 130
42, 80, 135
42, 81, 370
42, 82, 415
42, 83, 340
42, 84, 340
42, 85, 340
42, 86, 395
42, 87, 290
42, 88, 435
42, 89, 300
42, 90, 245
42, 91, 410
42, 92, 425
42, 93, 425
42, 94, 435
42, 95, 360
42, 96, 405
42, 97, 290
42, 98, 330
42, 99, 300
42, 100, 305
42, 101, 110
42, 102, 160
42, 103, 305
42, 104, 410
42, 105, 415
42, 106, 325
42, 107, 315
42, 108, 305
42, 109, 300
42, 110, 355
42, 111, 415
42, 112, 355
42, 113, 345
42, 114, 340
42, 115, 255
42, 116, 440
42, 117, 355
42, 118, 405
42, 119, 325
42, 120, 390
42, 121, 380
42, 122, 315
42, 123, 270
42, 124, 285
42, 125, 385
42, 126, 280
42, 127, 120
42, 128, 110
42, 129, 125
42, 130, 430
42, 131, 400
42, 132, 365
42, 133, 325
42, 134, 310
42, 135, 415
42, 136, 425
42, 137, 415
42, 138, 360
42, 139, 350
42, 140, 340
42, 141, 340
42, 142, 335
42, 143, 340
42, 144, 350
42, 145, 355
42, 146, 340
42, 147, 315
42, 148, 305
42, 149, 230
42, 150, 380
42, 151, 370
42, 152, 310
42, 153, 475
42, 154, 260
42, 155, 435
42, 156, 395
42, 157, 385
42, 158, 345
42, 159, 340
42, 160, 355
42, 161, 310
42, 162, 275
42, 163, 270
42, 164, 280
42, 165, 285
42, 166, 235
42, 167, 225
42, 168, 390
42, 169, 445
42, 170, 350
42, 171, 350
42, 172, 310
42, 173, 385
42, 174, 345
42, 175, 340
42, 176, 355
42, 177, 310
42, 178, 195
42, 179, 340
42, 180, 310
42, 181, 335
42, 182, 310
42, 183, 300
42, 184, 280
42, 185, 420
42, 186, 350
42, 187, 310
42, 188, 400
42, 189, 390
42, 190, 400
42, 191, 400
43, 1, 310
43, 2, 320
43, 3, 315
43, 4, 315
43, 5, 370
43, 6, 365
43, 7, 375
43, 8, 325
43, 9, 310
43, 10, 250
43, 11, 270
43, 12, 175
43, 13, 180
43, 14, 150
43, 15, 125
43, 16, 105
43, 17, 110
43, 18, 95
43, 19, 175
43, 20, 180
43, 21, 220
43, 22, 210
43, 23, 275
43, 24, 290
43, 25, 365
43, 26, 365
43, 27, 365
43, 28, 355
43, 29, 360
43, 30, 350
43, 31, 325
43, 32, 225
43, 33, 190
43, 34, 230
43, 35, 190
43, 36, 230
43, 37, 235
43, 38, 235
43, 39, 235
43, 40, 275
43, 41, 230
43, 42, 350
43, 44, 105
43, 45, 105
43, 46, 110
43, 47, 85
43, 48, 260
43, 49, 275
43, 50, 255
43, 51, 310
43, 52, 295
43, 53, 275
43, 54, 235
43, 55, 230
43, 56, 255
43, 57, 250
43, 58, 240
43, 59, 245
43, 60, 255
43, 61, 255
43, 62, 280
43, 63, 280
43, 64, 275
43, 65, 240
43, 66, 235
43, 67, 255
43, 68, 220
43, 69, 230
43, 70, 195
43, 71, 230
43, 72, 250
43, 73, 250
43, 74, 275
43, 75, 270
43, 76, 265
43, 77, 255
43, 78, 260
43, 79, 300
43, 80, 315
43, 81, 240
43, 82, 250
43, 83, 250
43, 84, 245
43, 85, 235
43, 86, 245
43, 87, 255
43, 88, 270
43, 89, 265
43, 90, 255
43, 91, 235
43, 92, 205
43, 93, 185
43, 94, 135
43, 95, 110
43, 96, 220
43, 97, 135
43, 98, 130
43, 99, 135
43, 100, 80
43, 101, 230
43, 102, 295
43, 103, 295
43, 104, 240
43, 105, 245
43, 106, 95
43, 107, 95
43, 108, 120
43, 109, 125
43, 110, 235
43, 111, 250
43, 112, 245
43, 113, 240
43, 114, 245
43, 115, 260
43, 116, 215
43, 117, 365
43, 118, 170
43, 119, 105
43, 120, 200
43, 121, 255
43, 122, 300
43, 123, 295
43, 124, 310
43, 125, 295
43, 126, 305
43, 127, 240
43, 128, 285
43, 129, 240
43, 130, 285
43, 131, 135
43, 132, 115
43, 133, 120
43, 134, 120
43, 135, 170
43, 136, 240
43, 137, 170
43, 138, 115
43, 139, 115
43, 140, 85
43, 141, 80
43, 142, 85
43, 143, 125
43, 144, 125
43, 145, 265
43, 146, 260
43, 147, 245
43, 148, 240
43, 149, 210
43, 150, 115
43, 151, 335
43, 152, 250
43, 153, 195
43, 154, 255
43, 155, 245
43, 156, 295
43, 157, 295
43, 158, 295
43, 159, 290
43, 160, 290
43, 161, 290
43, 162, 285
43, 163, 275
43, 164, 275
43, 165, 265
43, 166, 185
43, 167, 190
43, 168, 60
43, 169, 215
43, 170, 115
43, 171, 250
43, 172, 110
43, 173, 295
43, 174, 295
43, 175, 290
43, 176, 290
43, 177, 290
43, 178, 135
43, 179, 155
43, 180, 100
43, 181, 215
43, 182, 200
43, 183, 190
43, 184, 180
43, 185, 255
43, 186, 190
43, 187, 110
43, 188, 270
43, 189, 240
43, 190, 220
43, 191, 220
44, 1, 325
44, 2, 330
44, 3, 330
44, 4, 330
44, 5, 390
44, 6, 385
44, 7, 395
44, 8, 335
44, 9, 335
44, 10, 270
44, 11, 290
44, 12, 190
44, 13, 200
44, 14, 165
